,STATEFP,PLACEFP,PLACENS,GEOID,NAME,NAMELSAD,clean_city,regular,mid,premium,diesel
0,06,66140,02411785,0666140,San Fernando,San Fernando city,san fernando,4.6856,4.8792,5.006600000000001,5.575200000000001
1,06,14190,02409487,0614190,Cloverdale,Cloverdale city,cloverdale,4.762400000000001,4.9706,5.1084000000000005,5.612
2,06,16560,02410240,0616560,Cotati,Cotati city,cotati,4.7624,4.9706,5.1084000000000005,5.612
3,06,65042,02411779,0665042,San Buenaventura (Ventura),San Buenaventura (Ventura) city,san buenaventura (ventura),4.6866,4.8726,5.0116,5.668
4,06,30014,02410601,0630014,Glendora,Glendora city,glendora,4.6856,4.8792,5.006600000000001,5.575200000000001
5,06,32548,02410720,0632548,Hawthorne,Hawthorne city,hawthorne,4.6856,4.8792,5.006600000000001,5.575200000000001
6,06,36546,02410106,0636546,Inglewood,Inglewood city,inglewood,4.6856,4.8792,5.006600000000001,5.575200000000001
7,06,39003,02411565,0639003,La Cañada Flintridge,La Cañada Flintridge city,la cañada flintridge,4.6856,4.8792,5.006600000000001,5.575200000000001
8,06,40032,02411577,0640032,La Mirada,La Mirada city,la mirada,4.6855812443530755,4.8791854420454825,5.006579190163175,5.575140875055887
9,06,55156,02411359,0655156,Palmdale,Palmdale city,palmdale,4.6856,4.8792,5.006600000000001,5.575200000000001
10,06,55380,02411363,0655380,Palos Verdes Estates,Palos Verdes Estates city,palos verdes estates,4.6856,4.8792,5.006600000000001,5.575200000000001
11,06,62602,02410986,0662602,Rolling Hills,Rolling Hills city,rolling hills,4.6856,4.8792,5.006600000000001,5.575200000000001
12,06,69088,02411819,0669088,Santa Clarita,Santa Clarita city,santa clarita,4.6856,4.8792,5.006600000000001,5.575200000000001
13,06,69154,02411823,0669154,Santa Fe Springs,Santa Fe Springs city,santa fe springs,4.6856,4.8792,5.006600000000001,5.575200000000001
14,06,82422,02412150,0682422,Vernon,Vernon city,vernon,4.6856,4.8792,5.006600000000001,5.575200000000001
15,06,83332,02412173,0683332,Walnut,Walnut city,walnut,4.6856,4.8792,5.006600000000001,5.575200000000001
16,06,71806,02411897,0671806,Sierra Madre,Sierra Madre city,sierra madre,4.6856,4.8792,5.006600000000001,5.5752
17,06,73220,02411940,0673220,South Pasadena,South Pasadena city,south pasadena,4.685599999999999,4.8792,5.006600000000001,5.575200000000001
18,06,09598,02409955,0609598,Calabasas,Calabasas city,calabasas,4.685600012873855,4.87919991503256,5.006600064369273,5.575201194693704
19,06,62644,02410987,0662644,Rolling Hills Estates,Rolling Hills Estates city,rolling hills estates,4.6856,4.8792,5.006600000000001,5.575200000000001
20,06,05290,02409833,0605290,Benicia,Benicia city,benicia,4.568,4.789,4.911200000000001,5.460800000000001
21,06,19402,02410343,0619402,Dixon,Dixon city,dixon,4.568,4.789,4.9112,5.460800000000001
22,06,60984,02410955,0660984,Rio Vista,Rio Vista city,rio vista,4.567983789673492,4.7889692120417395,4.911190203831463,5.460802332421081
23,06,24092,02410504,0624092,Fillmore,Fillmore city,fillmore,4.6866,4.8726,5.0116,5.668
24,06,54652,02411347,0654652,Oxnard,Oxnard city,oxnard,4.6866,4.8726,5.0116,5.667999999999999
25,06,03666,02409777,0603666,Baldwin Park,Baldwin Park city,baldwin park,4.6856,4.879200000000001,5.006600000000001,5.575200000000001
26,06,06308,02409840,0606308,Beverly Hills,Beverly Hills city,beverly hills,4.6856,4.8792,5.006600000000001,5.575200000000001
27,06,30000,02410597,0630000,Glendale,Glendale city,glendale,4.6856,4.8792,5.006600000000001,5.575200000000001
28,06,40340,02411581,0640340,La Puente,La Puente city,la puente,4.6856,4.8792,5.006600000000001,5.575200000000001
29,06,44000,02410877,0644000,Los Angeles,Los Angeles city,los angeles,4.6856000058255,4.879199961551698,5.006600029127503,5.575200540606432
30,06,55618,02411369,0655618,Paramount,Paramount city,paramount,4.6856,4.8792,5.006600000000001,5.575200000000001
31,06,78148,02412047,0678148,Temple City,Temple City city,temple city,4.6856,4.8792,5.006600000000001,5.575200000000001
32,06,59451,02411514,0659451,Rancho Cucamonga,Rancho Cucamonga city,rancho cucamonga,4.5847999999999995,4.752800000000001,4.9164,5.4656
33,06,10345,02409971,0610345,Campbell,Campbell city,campbell,4.6662,4.8637999999999995,4.9976,5.5942
34,06,17610,02410278,0617610,Cupertino,Cupertino city,cupertino,4.6662,4.8637999999999995,4.9976,5.5942
35,06,43294,02412916,0643294,Los Altos Hills,Los Altos Hills town,los altos hills,4.6662,4.8637999999999995,4.9976,5.5942
36,06,48956,02411142,0648956,Monte Sereno,Monte Sereno city,monte sereno,4.6662,4.8637999999999995,4.9976,5.5942
37,06,55282,02411362,0655282,Palo Alto,Palo Alto city,palo alto,4.666446660683961,4.864020740408698,4.997865473786977,5.594304935307922
38,06,04030,02409790,0604030,Barstow,Barstow city,barstow,4.5847999999999995,4.752800000000001,4.9164,5.4656
39,06,14890,02410200,0614890,Colton,Colton city,colton,4.584799016039976,4.752800669092816,4.916399787464634,5.46559917347358
40,06,30658,02410634,0630658,Grand Terrace,Grand Terrace city,grand terrace,4.5847997648290395,4.752800159916253,4.916399949203073,5.465599802456394
41,06,41474,02410835,0641474,Lincoln,Lincoln city,lincoln,,,,
42,06,43140,02412914,0643140,Loomis,Loomis town,loomis,,,,
43,06,65028,02411778,0665028,San Bruno,San Bruno city,san bruno,4.7842,4.9694,5.1246,5.6444
44,06,34904,02410804,0634904,Hughson,Hughson city,hughson,4.3578,4.5728,4.7512,5.5232
45,06,51140,02411247,0651140,Newman,Newman city,newman,4.3578,4.5728,4.7512,5.5232
46,06,58352,02411473,0658352,Portola,Portola city,portola,,,,
47,06,46870,02411079,0646870,Menlo Park,Menlo Park city,menlo park,4.7842,4.9694,5.1246,5.6444
48,06,68252,02411800,0668252,San Mateo,San Mateo city,san mateo,4.7842,4.9694,5.124600000000001,5.6444
49,06,58380,02412499,0658380,Portola Valley,Portola Valley town,portola valley,4.7842,4.9694,5.1246,5.6444
50,06,40886,02411637,0640886,Lawndale,Lawndale city,lawndale,4.6856,4.8792,5.006600000000001,5.575200000000001
51,06,16322,02410231,0616322,Corning,Corning city,corning,,,,
52,06,78106,02412042,0678106,Tehama,Tehama city,tehama,,,,
53,06,81666,02412142,0681666,Vallejo,Vallejo city,vallejo,4.568000034118998,4.789000026315625,4.911200033039808,5.460800064170281
54,06,62000,02410965,0662000,Riverside,Riverside city,riverside,4.5598008216908426,4.769799441250227,4.911000177485222,5.444600690220307
55,06,49270,02411159,0649270,Moreno Valley,Moreno Valley city,moreno valley,4.5598,4.7698,4.911,5.444599999999999
56,06,16350,02410232,0616350,Corona,Corona city,corona,4.559800004811143,4.76980000323294,4.9110000025415115,5.444600000531418
57,06,39486,02411601,0639486,Lake Elsinore,Lake Elsinore city,lake elsinore,4.5598,4.7698,4.911,5.444599999999999
58,06,04758,02409805,0604758,Beaumont,Beaumont city,beaumont,4.559799999999999,4.7698,4.911,5.444599999999999
59,06,33182,02410738,0633182,Hemet,Hemet city,hemet,4.5598,4.7698,4.911,5.444599999999999
60,06,51560,02411265,0651560,Norco,Norco city,norco,4.5598,4.7698,4.911,5.444599999999999
61,06,12048,02409412,0612048,Cathedral City,Cathedral City city,cathedral city,4.5598,4.7698,4.911,5.444599999999999
62,06,67112,02411788,0667112,San Jacinto,San Jacinto city,san jacinto,4.5598,4.7698,4.911,5.444599999999999
63,06,55184,02411356,0655184,Palm Desert,Palm Desert city,palm desert,4.5598,4.769799999999999,4.911,5.444599999999999
64,06,77000,02412009,0677000,Sunnyvale,Sunnyvale city,sunnyvale,4.6662,4.8637999999999995,4.9976,5.5942
65,06,49670,02411186,0649670,Mountain View,Mountain View city,mountain view,4.6662,4.8638,4.9976,5.5942
66,06,43280,02410876,0643280,Los Altos,Los Altos city,los altos,4.6662,4.8638,4.9976,5.5942
67,06,69084,02411816,0669084,Santa Clara,Santa Clara city,santa clara,4.6662,4.8637999999999995,4.9976,5.5942
68,06,49278,02411162,0649278,Morgan Hill,Morgan Hill city,morgan hill,4.6662,4.8637999999999995,4.9976,5.5942
69,06,58072,02411454,0658072,Pomona,Pomona city,pomona,4.685591088601411,4.879188825389071,5.006592025712772,5.57519031062217
70,06,36490,02410102,0636490,Industry,Industry city,industry,4.6856,4.8792,5.006600000000001,5.575200000000001
71,06,19192,02410334,0619192,Diamond Bar,Diamond Bar city,diamond bar,4.685592186911933,4.879190202635598,5.006593008526353,5.575191504816944
72,06,19990,02410361,0619990,Duarte,Duarte city,duarte,4.685599999999999,4.8792,5.006600000000001,5.5752
73,06,02462,02409722,0602462,Arcadia,Arcadia city,arcadia,4.6856,4.8792,5.006600000000001,5.575200000000001
74,06,72996,02411934,0672996,South El Monte,South El Monte city,south el monte,4.6856,4.8792,5.006600000000001,5.5752000000000015
75,06,48914,02411146,0648914,Monterey Park,Monterey Park city,monterey park,4.6856,4.8792,5.006600000000001,5.575200000000001
76,06,84410,02412221,0684410,West Hollywood,West Hollywood city,west hollywood,4.6856,4.8792,5.006600000000001,5.575200000000001
77,06,84200,02412219,0684200,West Covina,West Covina city,west covina,4.6856,4.8792,5.006600000000001,5.575200000000001
78,06,40830,02411584,0640830,La Verne,La Verne city,la verne,4.6856,4.8792,5.006600000000001,5.575200000000001
79,06,36826,02410119,0636826,Irwindale,Irwindale city,irwindale,4.6856,4.8792,5.006600000000001,5.575200000000001
80,06,68224,02411799,0668224,San Marino,San Marino city,san marino,4.6856,4.8792,5.006600000000001,5.5752
81,06,08954,02409939,0608954,Burbank,Burbank city,burbank,4.6856,4.8792,5.006600000000001,5.575200000000001
82,06,03386,02409768,0603386,Azusa,Azusa city,azusa,4.6856,4.8792,5.006600000000001,5.575200000000001
83,06,84438,02412235,0684438,Westlake Village,Westlake Village city,westlake village,4.685600067430587,4.879199554958125,5.006600337152936,5.575206257558482
84,06,80812,02412114,0680812,Turlock,Turlock city,turlock,4.3578,4.5728,4.7512,5.5232
85,06,43000,02410866,0643000,Long Beach,Long Beach city,long beach,4.6855989573305,4.879199190689864,5.006598843133365,5.57519671310853
86,06,71876,02411899,0671876,Signal Hill,Signal Hill city,signal hill,4.6856,4.8792,5.006600000000001,5.575200000000001
87,06,59514,02411516,0659514,Rancho Palos Verdes,Rancho Palos Verdes city,rancho palos verdes,4.6856,4.8792,5.006600000000001,5.575200000000001
88,06,45246,02410913,0645246,Malibu,Malibu city,malibu,4.6856,4.8792,5.006600000000001,5.575200000000001
89,06,40130,02411620,0640130,Lancaster,Lancaster city,lancaster,4.6856,4.8792,5.006600000000001,5.575200000000001
90,06,00884,02409681,0600884,Alhambra,Alhambra city,alhambra,4.6856,4.8792,5.006600000000001,5.575200000000001
91,06,62896,02410998,0662896,Rosemead,Rosemead city,rosemead,4.6856,4.8792,5.006600000000001,5.575200000000001
92,06,48816,02411144,0648816,Montebello,Montebello city,montebello,4.6856,4.8792,5.006600000000001,5.575200000000001
93,06,28168,02410570,0628168,Gardena,Gardena city,gardena,4.6856,4.8792,5.006600000000001,5.575200000000001
94,06,39892,02411613,0639892,Lakewood,Lakewood city,lakewood,4.68559999342436,4.879199994896052,5.006599992704172,5.57519997927108
95,06,15044,02410213,0615044,Compton,Compton city,compton,4.6856,4.8792,5.006600000000001,5.575200000000001
96,06,67042,02411787,0667042,San Gabriel,San Gabriel city,san gabriel,4.6856,4.8792,5.006600000000001,5.575200000000001
97,06,52526,02411281,0652526,Norwalk,Norwalk city,norwalk,4.6856,4.8792,5.006600000000001,5.575200000000001
98,06,19766,02410352,0619766,Downey,Downey city,downey,4.6856,4.8792,5.0066,5.5752
99,06,85292,02412260,0685292,Whittier,Whittier city,whittier,4.685599323766135,4.879199475113715,5.006599249702427,5.575197868253246
100,06,56924,02411417,0656924,Pico Rivera,Pico Rivera city,pico rivera,4.6856,4.8792,5.006600000000001,5.575200000000001
101,06,04870,02409816,0604870,Bell,Bell city,bell,4.6856,4.8792,5.006600000000001,5.575200000000001
102,06,36056,02410079,0636056,Huntington Park,Huntington Park city,huntington park,4.6856,4.8792,5.006600000000001,5.575200000000001
103,06,73080,02411935,0673080,South Gate,South Gate city,south gate,4.6856,4.879200000000001,5.006600000000001,5.575200000000001
104,06,17568,02410276,0617568,Culver City,Culver City city,culver city,4.6856,4.8792,5.006600000000001,5.575200000000001
105,06,13014,02409447,0613014,Chico,Chico city,chico,4.362,4.5306,4.6816,5.247400000000001
106,06,45022,02410906,0645022,Madera,Madera city,madera,4.4788,4.7012,4.9118,5.412599999999999
107,06,83612,02412192,0683612,Waterford,Waterford city,waterford,4.3578,4.5728,4.7512,5.5232
108,06,48354,02411130,0648354,Modesto,Modesto city,modesto,4.3578,4.5728,4.7512,5.5232
109,06,33000,02410724,0633000,Hayward,Hayward city,hayward,4.6502,4.8524,4.9908,5.615399999999999
110,06,41992,02410848,0641992,Livermore,Livermore city,livermore,4.6502,4.8524,4.990800000000001,5.615399999999999
111,06,57792,02411441,0657792,Pleasanton,Pleasanton city,pleasanton,4.6502,4.8524,4.9908,5.615399999999999
112,06,02476,02409723,0602476,Arcata,Arcata city,arcata,,,,
113,06,23042,02410463,0623042,Eureka,Eureka city,eureka,,,,
114,06,60018,02411535,0660018,Redondo Beach,Redondo Beach city,redondo beach,4.6856,4.8792,5.0066,5.575200000000001
115,06,80000,02412087,0680000,Torrance,Torrance city,torrance,4.6856,4.8792,5.006600000000001,5.575200000000001
116,06,82954,02412160,0682954,Visalia,Visalia city,visalia,4.5114,4.708,4.889,5.5364
117,06,46842,02497157,0646842,Menifee,Menifee city,menifee,4.5598,4.7698,4.911,5.444599999999999
118,06,05108,02409826,0605108,Belmont,Belmont city,belmont,4.7842,4.9694,5.1246,5.6444
119,06,09066,02409945,0609066,Burlingame,Burlingame city,burlingame,4.7842,4.9694,5.1246,5.6444
120,06,17918,02410291,0617918,Daly City,Daly City city,daly city,4.7842,4.9694,5.1246,5.6444
121,06,65070,02411780,0665070,San Carlos,San Carlos city,san carlos,4.7842,4.9694,5.1246,5.644400000000001
122,06,73262,02411942,0673262,South San Francisco,South San Francisco city,south san francisco,4.7842,4.9694,5.1246,5.6444
123,06,86440,02413509,0686440,Woodside,Woodside town,woodside,4.7842,4.9694,5.1246,5.6444
124,06,85446,02497148,0685446,Wildomar,Wildomar city,wildomar,4.5598,4.7698,4.911,5.444599999999999
125,06,08100,02409897,0608100,Brea,Brea city,brea,4.643600402810825,4.846600291069179,4.960000456628792,5.4428013631253265
126,06,36770,02410116,0636770,Irvine,Irvine city,irvine,4.6436,4.8466,4.96,5.4428
127,06,39290,02411571,0639290,La Habra,La Habra city,la habra,4.6436036319505565,4.846602819085431,4.960004029735616,5.442811449291753
128,06,73962,02411969,0673962,Stanton,Stanton city,stanton,4.6436,4.8466,4.96,5.442800000000001
129,06,53476,02411308,0653476,Ojai,Ojai city,ojai,4.6866,4.8726,5.0116,5.668
130,06,72016,02411904,0672016,Simi Valley,Simi Valley city,simi valley,4.686599997761526,4.872600014773936,5.011599988807624,5.667999792269515
131,06,78582,02412065,0678582,Thousand Oaks,Thousand Oaks city,thousand oaks,4.686599993232949,4.872600044662532,5.011599966164748,5.6679993720177375
132,06,62364,02410980,0662364,Rocklin,Rocklin city,rocklin,,,,
133,06,03204,02409754,0603204,Auburn,Auburn city,auburn,,,,
134,06,62938,02411000,0662938,Roseville,Roseville city,roseville,4.5402000000000005,4.7362,4.8944,5.464799999999999
135,06,72674,02411930,0672674,Sonora,Sonora city,sonora,,,,
136,06,13294,02409459,0613294,Chowchilla,Chowchilla city,chowchilla,4.4788,4.7012,4.9118,5.412599999999999
137,06,09864,02409961,0609864,Calimesa,Calimesa city,calimesa,4.559802782295337,4.769798108039171,4.911000600975791,5.4446023371280825
138,06,10928,02409979,0610928,Canyon Lake,Canyon Lake city,canyon lake,4.5598,4.7698,4.911,5.444599999999999
139,06,14260,02409493,0614260,Coachella,Coachella city,coachella,4.5598,4.7698,4.911,5.444599999999999
140,06,36434,02410100,0636434,Indian Wells,Indian Wells city,indian wells,4.5598,4.7698,4.911,5.444599999999999
141,06,40354,02411582,0640354,La Quinta,La Quinta city,la quinta,4.5598,4.7698,4.911,5.444599999999999
142,06,50874,02411225,0650874,Nevada City,Nevada City city,nevada city,,,,
143,06,44574,02410901,0644574,Lynwood,Lynwood city,lynwood,4.6856,4.8792,5.006600000000001,5.575200000000001
144,06,75630,02411995,0675630,Suisun City,Suisun City city,suisun city,4.568,4.789,4.9112,5.460800000000001
145,06,49138,02411157,0649138,Moorpark,Moorpark city,moorpark,4.6866,4.8726,5.0116,5.668
146,06,62546,02410985,0662546,Rohnert Park,Rohnert Park city,rohnert park,4.7624,4.9706,5.1084000000000005,5.612
147,06,70770,02411857,0670770,Sebastopol,Sebastopol city,sebastopol,4.7624,4.9706,5.1084000000000005,5.612
148,06,72646,02411929,0672646,Sonoma,Sonoma city,sonoma,4.7624,4.9706,5.1084000000000005,5.612
149,06,10046,02409966,0610046,Camarillo,Camarillo city,camarillo,4.6866,4.8726,5.0116,5.668
150,06,44112,02412917,0644112,Los Gatos,Los Gatos town,los gatos,4.6662,4.8637999999999995,4.9976,5.5942
151,06,29504,02410591,0629504,Gilroy,Gilroy city,gilroy,4.6662,4.8637999999999995,4.9976,5.5942
152,06,70280,02411832,0670280,Saratoga,Saratoga city,saratoga,4.6662,4.8637999999999995,4.997600000000001,5.594199999999999
153,06,20242,02410372,0620242,Dunsmuir,Dunsmuir city,dunsmuir,,,,
154,06,22972,02410458,0622972,Etna,Etna city,etna,,,,
155,06,25128,02410527,0625128,Fort Jones,Fort Jones city,fort jones,,,,
156,06,48690,02411140,0648690,Montague,Montague city,montague,,,,
157,06,83850,02412201,0683850,Weed,Weed city,weed,,,,
158,06,68000,02411790,0668000,San Jose,San Jose city,san jose,4.666197962490859,4.863798548274737,4.997599134058615,5.59420269969961
159,06,58296,02411462,0658296,Port Hueneme,Port Hueneme city,port hueneme,4.6866,4.8726,5.0116,5.668
160,06,46170,02411046,0646170,Marysville,Marysville city,marysville,4.3162,4.509,4.6781999999999995,5.287599999999999
161,06,80686,02412108,0680686,Tulelake,Tulelake city,tulelake,,,,
162,06,57876,02411449,0657876,Point Arena,Point Arena city,point arena,,,,
163,06,85600,02412270,0685600,Willits,Willits city,willits,,,,
164,06,16462,02413247,0616462,Corte Madera,Corte Madera town,corte madera,4.7588,4.946199999999999,5.1038,5.5982
165,06,62980,02412578,0662980,Ross,Ross town,ross,4.7588,4.946199999999999,5.1038,5.5982
166,06,64434,02413251,0664434,San Anselmo,San Anselmo town,san anselmo,4.7588,4.946199999999999,5.1038,5.598199999999999
167,06,47710,02411109,0647710,Mill Valley,Mill Valley city,mill valley,4.7588,4.946199999999999,5.1038,5.5982
168,06,78666,02413389,0678666,Tiburon,Tiburon town,tiburon,4.758800101263536,4.946200092492679,5.1038000829244705,5.598200184188008
169,06,03092,02411651,0603092,Atherton,Atherton town,atherton,4.7842,4.9694,5.1246,5.6444
170,06,08310,02409912,0608310,Brisbane,Brisbane city,brisbane,4.7842,4.9694,5.1246,5.6444
171,06,14736,02413228,0614736,Colma,Colma town,colma,4.7842,4.9694,5.1246,5.6444
172,06,20956,02410389,0620956,East Palo Alto,East Palo Alto city,east palo alto,4.7842,4.9694,5.1246,5.6444
173,06,25338,02410534,0625338,Foster City,Foster City city,foster city,4.7842,4.9694,5.1246,5.6444
174,06,31708,02410685,0631708,Half Moon Bay,Half Moon Bay city,half moon bay,4.7842,4.9694,5.1246,5.6444
175,06,33798,02412752,0633798,Hillsborough,Hillsborough town,hillsborough,4.784199999999999,4.9694,5.124600000000001,5.6444
176,06,47486,02411110,0647486,Millbrae,Millbrae city,millbrae,4.784200000000001,4.9694,5.1246,5.6444
177,06,54806,02411351,0654806,Pacifica,Pacifica city,pacifica,4.7842,4.9694,5.1246,5.6444
178,06,05164,02409829,0605164,Belvedere,Belvedere city,belvedere,4.7588,4.946199999999999,5.1038,5.598199999999999
179,06,12524,02409430,0612524,Ceres,Ceres city,ceres,4.3578,4.5728,4.7512,5.5232
180,06,41936,02410846,0641936,Live Oak,Live Oak city,live oak,4.3162,4.509,4.6781999999999995,5.287599999999999
181,06,67000,02411786,0667000,San Francisco,San Francisco city,san francisco,4.784177122721963,4.969379104218486,5.124581265851057,5.64435838857302
182,06,52694,02411291,0652694,Oakdale,Oakdale city,oakdale,4.3578,4.5728,4.7512,5.5232
183,06,19612,02410348,0619612,Dos Palos,Dos Palos city,dos palos,4.4396,4.6446,4.835,5.4504
184,06,31568,02410677,0631568,Gustine,Gustine city,gustine,4.4396,4.6446,4.835,5.4504
185,06,54848,02411350,0654848,Pacific Grove,Pacific Grove city,pacific grove,4.7262,4.924,5.0846,5.7104
186,06,42006,02410850,0642006,Livingston,Livingston city,livingston,4.4396,4.6446,4.835,5.4504
187,06,68014,02411792,0668014,San Juan Bautista,San Juan Bautista city,san juan bautista,4.6662,4.8637999999999995,4.9976,5.5942
188,06,39304,02411572,0639304,La Habra Heights,La Habra Heights city,la habra heights,4.685599974011587,4.879199979828042,5.006599971165238,5.575199918074622
189,06,23168,02412609,0623168,Fairfax,Fairfax town,fairfax,4.7588,4.946199999999999,5.1038,5.5982
190,06,40438,02411627,0640438,Larkspur,Larkspur city,larkspur,4.7588,4.946199999999999,5.1038,5.5982
191,06,52582,02411283,0652582,Novato,Novato city,novato,4.7588,4.946199999999999,5.1038,5.5982
192,06,54386,02411337,0654386,Oroville,Oroville city,oroville,4.362,4.5306,4.6816,5.247400000000001
193,06,11040,02409981,0611040,Capitola,Capitola city,capitola,4.6268,4.8768,5.002,5.6268
194,06,70588,02411844,0670588,Scotts Valley,Scotts Valley city,scotts valley,4.6268,4.8768,5.002,5.6268
195,06,17022,02410262,0617022,Crescent City,Crescent City city,crescent city,,,,
196,06,56112,02411383,0656112,Patterson,Patterson city,patterson,4.3578,4.5728,4.7512,5.5232
197,06,61068,02410962,0661068,Riverbank,Riverbank city,riverbank,4.3578,4.5728,4.7512,5.5232
198,06,85012,02412249,0685012,Wheatland,Wheatland city,wheatland,4.3162,4.509,4.6781999999999995,5.287599999999999
199,06,07162,02409868,0607162,Blue Lake,Blue Lake city,blue lake,,,,
200,06,25296,02410532,0625296,Fortuna,Fortuna city,fortuna,,,,
201,06,60900,02410951,0660900,Rio Dell,Rio Dell city,rio dell,,,,
202,06,80448,02412093,0680448,Trinidad,Trinidad city,trinidad,,,,
203,06,23910,02410497,0623910,Ferndale,Ferndale city,ferndale,,,,
204,06,03820,02409785,0603820,Banning,Banning city,banning,4.559800010996725,4.769799992522227,4.911000002375292,5.444600009237249
205,06,56938,02411418,0656938,Piedmont,Piedmont city,piedmont,4.650199999999999,4.8524,4.9908,5.615399999999999
206,06,44028,02410878,0644028,Los Banos,Los Banos city,los banos,4.4396,4.6446,4.835,5.4504
207,06,80588,02413403,0680588,Truckee,Truckee town,truckee,,,,
208,06,58240,02411470,0658240,Porterville,Porterville city,porterville,4.5114,4.708,4.889,5.5364
209,06,80644,02412107,0680644,Tulare,Tulare city,tulare,4.5114,4.708,4.889,5.5364
210,06,03162,02409752,0603162,Atwater,Atwater city,atwater,4.4396,4.6446,4.835,5.4504
211,06,46898,02411080,0646898,Merced,Merced city,merced,4.4396,4.6446,4.835,5.4504
212,06,59500,02411515,0659500,Rancho Mirage,Rancho Mirage city,rancho mirage,4.5598,4.7698,4.911,5.444599999999999
213,06,78120,02412044,0678120,Temecula,Temecula city,temecula,4.559811494411847,4.769810057610367,4.911009821423821,5.444601732034662
214,06,18996,02410328,0618996,Desert Hot Springs,Desert Hot Springs city,desert hot springs,4.5598,4.7698,4.911,5.444599999999999
215,06,55254,02411357,0655254,Palm Springs,Palm Springs city,palm springs,4.5598,4.7698,4.911,5.444599999999999
216,06,56784,02411407,0656784,Petaluma,Petaluma city,petaluma,4.7624,4.9706,5.1084000000000005,5.612
217,06,70098,02411827,0670098,Santa Rosa,Santa Rosa city,santa rosa,4.7624,4.9706,5.1084000000000005,5.612
218,06,40256,02411578,0640256,La Palma,La Palma city,la palma,4.643628850238199,4.846622393280126,4.960032010026192,5.442890946941371
219,06,43224,02410875,0643224,Los Alamitos,Los Alamitos city,los alamitos,4.64364914264079,4.846638144049755,4.960054524930019,5.442954916324773
220,06,48256,02411123,0648256,Mission Viejo,Mission Viejo city,mission viejo,4.6436,4.8466,4.96,5.4428
221,06,59587,02411517,0659587,Rancho Santa Margarita,Rancho Santa Margarita city,rancho santa margarita,4.6436,4.8466,4.96,5.4428
222,06,65084,02411781,0665084,San Clemente,San Clemente city,san clemente,4.643602836216453,4.846602183027208,4.9600043660544175,5.442801667351491
223,06,70686,02411851,0670686,Seal Beach,Seal Beach city,seal beach,4.643653953579373,4.846641878254466,4.960059862780923,5.442970082235929
224,06,82744,02412158,0682744,Villa Park,Villa Park city,villa park,4.6436,4.8466,4.96,5.4428
225,06,00947,02409683,0600947,Aliso Viejo,Aliso Viejo city,aliso viejo,4.6436,4.8466,4.959999999999999,5.442799999999999
226,06,36000,02410811,0636000,Huntington Beach,Huntington Beach city,huntington beach,4.6436,4.8466,4.96,5.4428
227,06,80854,02412117,0680854,Tustin,Tustin city,tustin,4.6436,4.8466,4.96,5.4428
228,06,08786,02409932,0608786,Buena Park,Buena Park city,buena park,4.643601938242071,4.846601504445035,4.9600021505257255,5.442806110077384
229,06,17946,02410293,0617946,Dana Point,Dana Point city,dana point,4.6436,4.8466,4.96,5.442800000000001
230,06,25380,02410537,0625380,Fountain Valley,Fountain Valley city,fountain valley,4.6436,4.8466,4.96,5.4428
231,06,39178,02411595,0639178,Laguna Beach,Laguna Beach city,laguna beach,4.6436,4.8466,4.96,5.4428
232,06,39220,02411596,0639220,Laguna Hills,Laguna Hills city,laguna hills,4.6436,4.8466,4.960000000000001,5.4428
233,06,39259,02411598,0639259,Laguna Woods,Laguna Woods city,laguna woods,4.6436,4.846599999999999,4.96,5.4428
234,06,39496,02411602,0639496,Lake Forest,Lake Forest city,lake forest,4.6436,4.8466,4.96,5.4428
235,06,31960,02410696,0631960,Hanford,Hanford city,hanford,4.5402000000000005,4.5204,4.729000000000001,5.4106000000000005
236,06,40704,02411633,0640704,Lathrop,Lathrop city,lathrop,4.4346000000000005,4.6568,4.796,5.4856
237,06,42202,02410854,0642202,Lodi,Lodi city,lodi,4.4346000000000005,4.6568,4.796,5.4856
238,06,45484,02411024,0645484,Manteca,Manteca city,manteca,4.4346000000000005,4.6568,4.796,5.4856
239,06,80238,02412090,0680238,Tracy,Tracy city,tracy,4.4346000000000005,4.6568,4.796000000000001,5.4856
240,06,37692,02702867,0637692,Jurupa Valley,Jurupa Valley city,jurupa valley,4.559807909136365,4.769794621787272,4.911001708373455,5.444606643674545
241,06,77364,02412017,0677364,Susanville,Susanville city,susanville,,,,
242,06,02000,02409704,0602000,Anaheim,Anaheim city,anaheim,4.643599280879351,4.846599340949095,4.959999579511793,5.4428000154465055
243,06,16532,02410239,0616532,Costa Mesa,Costa Mesa city,costa mesa,4.6436,4.8466,4.96,5.4428
244,06,17750,02410282,0617750,Cypress,Cypress city,cypress,4.643627607805506,4.846621428915702,4.960030631517538,5.4428870303202155
245,06,28000,02410556,0628000,Fullerton,Fullerton city,fullerton,4.643600161545246,4.846600125389881,4.960000179238297,5.442800509252156
246,06,29000,02410568,0629000,Garden Grove,Garden Grove city,garden grove,4.6436,4.8466,4.96,5.4428
247,06,39248,02411597,0639248,Laguna Niguel,Laguna Niguel city,laguna niguel,4.6436,4.8466,4.960000000000001,5.4428
248,06,53980,02411325,0653980,Orange,Orange city,orange,4.6436,4.8466,4.96,5.4428
249,06,57526,02411432,0657526,Placentia,Placentia city,placentia,4.6436,4.8466000000000005,4.96,5.442799999999999
